# t(yr) dt(yr)
1.8200048778622226e+00 3.6173997470485553e-03
1.8219356250918839e+00 1.9307472296612449e-03
1.8226406660403554e+00 7.0504094847145815e-04
1.8233457069888268e+00 7.0504094847145815e-04
1.8268709117311843e+00 3.5252047423575128e-03
1.8379349352757204e+00 1.1064023544536061e-02
1.8490474130691272e+00 1.1112477793406850e-02
1.8567005616378280e+00 7.6531485687008072e-03
1.8643537102065288e+00 7.6531485687008072e-03
1.8782144968449441e+00 1.3860786638415279e-02
1.8864643545334079e+00 8.2498576884637576e-03
1.8947142122218716e+00 8.2498576884637576e-03
1.8956759859234793e+00 9.6177370160765996e-04
1.8958251445708072e+00 1.4915864732789608e-04
1.8959743032181351e+00 1.4915864732789608e-04
1.8961067064108998e+00 1.3240319276475176e-04
1.8967687223747234e+00 6.6201596382353678e-04
1.9000788021938415e+00 3.3100798191181280e-03
1.9032928891704017e+00 3.2140869765602265e-03
1.9045713627305132e+00 1.2784735601114594e-03
1.9058498362906247e+00 1.2784735601114594e-03
1.9070551551181523e+00 1.2053188275276128e-03
1.9077405288412803e+00 6.8537372312804656e-04
1.9084259025644084e+00 6.8537372312804656e-04
1.9094345974630924e+00 1.0086948986840483e-03
1.9096208386894467e+00 1.8624122635424456e-04
1.9098070799158009e+00 1.8624122635424456e-04
1.9099987895319031e+00 1.9170961610215365e-04
1.9109573376124136e+00 9.5854808051054619e-04
1.9115572073585214e+00 5.9986974610781729e-04
1.9117320390826105e+00 1.7483172408905290e-04
1.9117779782178157e+00 4.5939135205230741e-05
1.9118239173530209e+00 4.5939135205230741e-05
1.9118722868414226e+00 4.8369488401700522e-05
1.9118838910021489e+00 1.1604160726319535e-05
1.9118875935749378e+00 3.7025727888106985e-06
1.9118894234298982e+00 1.8298549604445213e-06
1.9118912532848586e+00 1.8298549604445213e-06
1.9118929427052094e+00 1.6894203507256123e-06
1.9119013898069626e+00 8.4471017531839721e-06
1.9119436253157280e+00 4.2235508765475771e-05
1.9121548028595559e+00 2.1117754382782294e-04
1.9132106905786945e+00 1.0558877191386706e-03
1.9147001350768007e+00 1.4894444981061739e-03
1.9161895795749069e+00 1.4894444981061739e-03
1.9167108972326767e+00 5.2131765776985972e-04
1.9172322148904466e+00 5.2131765776985972e-04
1.9174189140270121e+00 1.8669913656554904e-04
1.9176056131635777e+00 1.8669913656554904e-04
1.9177857776257037e+00 1.8016446212598680e-04
1.9183468829439205e+00 5.6110531821684795e-04
1.9189079882621374e+00 5.6110531821684795e-04
1.9193656013250131e+00 4.5761306287572800e-04
1.9216536666393922e+00 2.2880653143790841e-03
1.9266369962959757e+00 4.9833296565835461e-03
1.9296609771993460e+00 3.0239809033703047e-03
1.9306206242710628e+00 9.5964707171680708e-04
1.9315802713427797e+00 9.5964707171680708e-04
1.9363785067013637e+00 4.7982353585840354e-03
1.9402177567600640e+00 3.8392500587003386e-03
1.9460512656868476e+00 5.8335089267835816e-03
1.9520445920318705e+00 5.9933263450229202e-03
1.9583280785625676e+00 6.2834865306971022e-03
1.9649122044722112e+00 6.5841259096435234e-03
1.9718187467628090e+00 6.9065422905978391e-03
1.9790727362848206e+00 7.2539895220116168e-03
1.9867033951754913e+00 7.6306588906707162e-03
1.9947446084594227e+00 8.0412132839313699e-03
2.0032355748328792e+00 8.4909663734564766e-03
2.0049018285941393e+00 1.6662537612601724e-03
2.0057424652297677e+00 8.4063663562838897e-04
2.0058152262365363e+00 7.2761006768562453e-05
2.0058632764105444e+00 4.8050174008107405e-05
2.0059113265845525e+00 4.8050174008107405e-05
2.0059600032300091e+00 4.8676645456602330e-05
2.0062033864572917e+00 2.4338322728256756e-04
2.0074203025937054e+00 1.2169161364137260e-03
2.0092528261663141e+00 1.8325235726086575e-03
2.0110853497389227e+00 1.8325235726086575e-03
2.0114838941168438e+00 3.9854437792108399e-04
2.0115430406152028e+00 5.9146498359030630e-05
2.0115644350694541e+00 2.1394454251311146e-05
2.0115778694451025e+00 1.3434375648380126e-05
2.0115913038207509e+00 1.3434375648380126e-05
2.0116043716855749e+00 1.3067864824023445e-05
2.0116697110096950e+00 6.5339324120117226e-05
2.0119964076302961e+00 3.2669662060103022e-04
2.0136298907333017e+00 1.6334831030055952e-03
2.0217973062483292e+00 8.1674155150275318e-03
2.0241545214186156e+00 2.3572151702864197e-03
2.0249823740808481e+00 8.2785266223250886e-04
2.0258102267430806e+00 8.2785266223250886e-04
2.0258641389262744e+00 5.3912183193727259e-05
2.0259180511094681e+00 5.3912183193727259e-05
2.0259654087902632e+00 4.7357680795112600e-05
2.0262021971942388e+00 2.3678840397556300e-04
2.0273861392141166e+00 1.1839420198778150e-03
2.0333058493135066e+00 5.9197100993899632e-03
2.0414341317928986e+00 8.1282824793920128e-03
2.0428966543173490e+00 1.4625225244504492e-03
2.0443591768417995e+00 1.4625225244504492e-03
2.0516717894640517e+00 7.3126126222522458e-03
2.0608168537632774e+00 9.1450642992256803e-03
2.0704018629139260e+00 9.5850091506486379e-03
2.0733753383293334e+00 2.9734754154073784e-03
2.0737020933815740e+00 3.2675505224055712e-04
2.0737542021379296e+00 5.2108756355639940e-05
2.0737941593554989e+00 3.9957217569330794e-05
2.0738341165730683e+00 3.9957217569330794e-05
2.0740339026609154e+00 1.9978608784709806e-04
2.0750328331001504e+00 9.9893043923504621e-04
2.0800274852963252e+00 4.9946521961747870e-03
2.0883216997286591e+00 8.2942144323339129e-03
2.0968521160793774e+00 8.5304163507182729e-03
2.0983606909709285e+00 1.5085748915510955e-03
2.0998692658624796e+00 1.5085748915510955e-03
2.1020924197701052e+00 2.2231539076256190e-03
2.1043155736777308e+00 2.2231539076256190e-03
2.1045119709510849e+00 1.9639727335407642e-04
2.1045795040602089e+00 6.7533109123996127e-05
2.1046470371693329e+00 6.7533109123996127e-05
2.1049847027149529e+00 3.3766554561998063e-04
2.1066730304430528e+00 1.6883277280999032e-03
2.1095003810456334e+00 2.8273506025806583e-03
2.1123277316482141e+00 2.8273506025806583e-03
2.1153043752556751e+00 2.9766436074609715e-03
2.1161335954154099e+00 8.2922015973485586e-04
2.1169628155751448e+00 8.2922015973485586e-04
2.1176742141582929e+00 7.1139858314817062e-04
2.1183856127414411e+00 7.1139858314817062e-04
2.1190000797323041e+00 6.1446699086298295e-04
2.1196145467231671e+00 6.1446699086298295e-04
2.1197681634708827e+00 1.5361674771563472e-04
2.1198135706158552e+00 4.5407144972475777e-05
2.1198221177970553e+00 8.5471812001358671e-06
2.1198266087300897e+00 4.4909330343401166e-06
2.1198279505287281e+00 1.3417986384212099e-06
2.1198292923273665e+00 1.3417986384212099e-06
2.1198305136230209e+00 1.2212956543855569e-06
2.1198366201012924e+00 6.1064782714836952e-06
2.1198671524926498e+00 3.0532391357418476e-05
2.1200198144494369e+00 1.5266195678709238e-04
2.1202550996550666e+00 2.3528520562976496e-04
2.1203962067671256e+00 1.4110711205894688e-04
2.1205373138791845e+00 1.4110711205894688e-04
2.1206707872518029e+00 1.3347337261837566e-04
2.1213381541148939e+00 6.6736686309099014e-04
2.1220676741748861e+00 7.2952005999216141e-04
2.1247091829482398e+00 2.6415087733537845e-03
2.1252407777694704e+00 5.3159482123055213e-04
2.1257723725907010e+00 5.3159482123055213e-04
2.1262313987440629e+00 4.5902615336190777e-04
2.1285265295108724e+00 2.2951307668095389e-03
2.1299036490666663e+00 1.3771195557938931e-03
2.1312807686224602e+00 1.3771195557938931e-03
2.1326606709716494e+00 1.3799023491891660e-03
2.1341416600154592e+00 1.4809890438098883e-03
2.1347740486310678e+00 6.3238861560854787e-04
2.1350779213682194e+00 3.0387273715160035e-04
2.1353817941053710e+00 3.0387273715160035e-04
2.1356563689736747e+00 2.7457486830373412e-04
2.1370292433151938e+00 1.3728743415191147e-03
2.1411308387568564e+00 4.1015954416625533e-03
2.1453472444948503e+00 4.2164057379938669e-03
2.1498580946825623e+00 4.5108501877120233e-03
2.1546438040139733e+00 4.7857093314109811e-03
2.1596990843358594e+00 5.0552803218861797e-03
2.1650191779032046e+00 5.3200935673451966e-03
2.1706016545779034e+00 5.5824766746987997e-03
2.1714392328989134e+00 8.3757832100994634e-04
2.1722768112199233e+00 8.3757832100994634e-04
2.1731478585098616e+00 8.7104728993825375e-04
2.1775030949595537e+00 4.3552364496921570e-03
2.1791079249500767e+00 1.6048299905229158e-03
2.1796296722418762e+00 5.2174729179954582e-04
2.1799269971693831e+00 2.9732492750689232e-04
2.1802243220968900e+00 2.9732492750689232e-04
2.1804926306494337e+00 2.6830855254367236e-04
2.1808002313353305e+00 3.0760068589685829e-04
2.1823382347648148e+00 1.5380034294842915e-03
2.1890031245701089e+00 6.6648898052941163e-03
2.1956587129877816e+00 6.6555884176726643e-03
2.1967625294034163e+00 1.1038164156347285e-03
2.1978663458190510e+00 1.1038164156347285e-03
2.1988143355010630e+00 9.4798968201192935e-04
2.2000960212430241e+00 1.2816857419610805e-03
2.2013777069849851e+00 1.2816857419610805e-03
2.2020942423245593e+00 7.1653533957416471e-04
2.2023754378050344e+00 2.8119548047511600e-04
2.2026566332855095e+00 2.8119548047511600e-04
2.2031359375066990e+00 4.7930422118946936e-04
2.2036152417278885e+00 4.7930422118946936e-04
2.2060117628338363e+00 2.3965211059477909e-03
2.2078790062076736e+00 1.8672433738373684e-03
2.2097462495815110e+00 1.8672433738373684e-03
2.2126653390029847e+00 2.9190894214736751e-03
2.2130288807507990e+00 3.6354174781427773e-04
2.2131705490309383e+00 1.4166828013939536e-04
2.2133122173110777e+00 1.4166828013939536e-04
2.2135492760050268e+00 2.3705869394907708e-04
2.2137863346989759e+00 2.3705869394907708e-04
2.2149716281687222e+00 1.1852934697462736e-03
2.2208980955174540e+00 5.9264673487318120e-03
2.2251930645367954e+00 4.2949690193414547e-03
2.2260075816679463e+00 8.1451713115088253e-04
2.2268220987990972e+00 8.1451713115088253e-04
2.2275789986838959e+00 7.5689988479865633e-04
2.2313634981078883e+00 3.7844994239923935e-03
2.2343274999441705e+00 2.9640018362822040e-03
2.2372915017804527e+00 2.9640018362822040e-03
2.2394569647097726e+00 2.1654629293199612e-03
2.2398634870032521e+00 4.0652229347948321e-04
2.2402700092967316e+00 4.0652229347948321e-04
2.2406244655222554e+00 3.5445622552376932e-04
2.2423967466498751e+00 1.7722811276197348e-03
2.2512581522879729e+00 8.8614056380977857e-03
2.2610922450270787e+00 9.8340927391058486e-03
2.2714739788183409e+00 1.0381733791262171e-02
2.2825117404576396e+00 1.1037761639298704e-02
2.2844757569196634e+00 1.9640164620238210e-03
2.2847400473840298e+00 2.6429046436637904e-04
2.2847913315148816e+00 5.1284130851758647e-05
2.2848426156457333e+00 5.1284130851758647e-05
2.2848886616948256e+00 4.6046049092307584e-05
2.2851188919402876e+00 2.3023024546198201e-04
2.2862700431675984e+00 1.1511512273107982e-03
2.2920257993041533e+00 5.7557561365548793e-03
2.2972650406536514e+00 5.2392413494981582e-03
2.3000254130762694e+00 2.7603724226179516e-03
2.3027857854988873e+00 2.7603724226179516e-03
2.3033491464293796e+00 5.6336093049225155e-04
2.3039125073598719e+00 5.6336093049225155e-04
2.3045072058280769e+00 5.9469846820503491e-04
2.3053550842459059e+00 8.4787841782896223e-04
2.3059669412511763e+00 6.1185700527044418e-04
2.3065787982564467e+00 6.1185700527044418e-04
2.3071441568972770e+00 5.6535864083029352e-04
2.3099709501014276e+00 2.8267932041505794e-03
2.3213132648485928e+00 1.1342314747165183e-02
2.3326178799117474e+00 1.1304615063154611e-02
2.3382327410356085e+00 5.6148611238611146e-03
2.3396520111429422e+00 1.4192701073336700e-03
2.3405657508723610e+00 9.1373972941877213e-04
2.3414794906017797e+00 9.1373972941877213e-04
2.3422509713145701e+00 7.7148071279031782e-04
2.3461083748785221e+00 3.8574035639520332e-03
2.3596649563642158e+00 1.3556581485693719e-02
2.3732340101580234e+00 1.3569053793807573e-02
2.3881554539345715e+00 1.4921443776548138e-02
2.4044979714593935e+00 1.6342517524821965e-02
2.4067153724537067e+00 2.2174009943132234e-03
2.4073706448649554e+00 6.5527241124874180e-04
2.4076147527628229e+00 2.4410789786744047e-04
2.4078588606606903e+00 2.4410789786744047e-04
2.4080797447688918e+00 2.2088410820142457e-04
2.4091841653098989e+00 1.1044205410071228e-03
2.4147062680149345e+00 5.5221027050356142e-03
2.4177535367648963e+00 3.0472687499618623e-03
2.4187996804137000e+00 1.0461436488036213e-03
2.4198458240625036e+00 1.0461436488036213e-03
2.4203097553879349e+00 4.6393132543132154e-04
2.4207736867133662e+00 4.6393132543132154e-04
2.4230933433405220e+00 2.3196566271557195e-03
2.4279630238208791e+00 4.8696804803571858e-03
2.4291092447428588e+00 1.1462209219796904e-03
2.4298085566075036e+00 6.9931186464478046e-04
2.4305078684721484e+00 6.9931186464478046e-04
2.4310707056068703e+00 5.6283713472193853e-04
2.4315459416280194e+00 4.7523602114907249e-04
2.4339221217337648e+00 2.3761801057453624e-03
2.4458030222624925e+00 1.1880900528727700e-02
2.4578179843810943e+00 1.2014962118601868e-02
2.4640461422636037e+00 6.2281578825094108e-03
2.4648987115622312e+00 8.5256929862742581e-04
2.4653434938272003e+00 4.4478226496913464e-04
2.4656079156200903e+00 2.6442179288999057e-04
2.4658723374129803e+00 2.6442179288999057e-04
2.4661191209768289e+00 2.4678356384866262e-04
2.4673530387960732e+00 1.2339178192442013e-03
2.4735226278922946e+00 6.1695890962214506e-03
2.4876216450089603e+00 1.4099017116665724e-02
2.4942071032061013e+00 6.5854581971409587e-03
2.4948551509322519e+00 6.4804772615056905e-04
2.4950992528582834e+00 2.4410192603152581e-04
2.4953433547843149e+00 2.4410192603152581e-04
2.4956104174846070e+00 2.6706270029208667e-04
2.4969457309860665e+00 1.3353135014595452e-03
2.5036222984933638e+00 6.6765675072972819e-03
2.5099018280866332e+00 6.2795295932693840e-03
2.5115174678689178e+00 1.6156397822846280e-03
2.5127967484916569e+00 1.2792806227390763e-03
2.5140760291143960e+00 1.2792806227390763e-03
2.5204724322280914e+00 6.3964031136953814e-03
2.5261048255765957e+00 5.6323933485042943e-03
2.5271571033083315e+00 1.0522777317358845e-03
2.5272480491522322e+00 9.0945843900680501e-05
2.5273389949961329e+00 9.0945843900680501e-05
2.5274233322290831e+00 8.4337232950204566e-05
2.5278450183938332e+00 4.2168616475013465e-04
2.5299534492175848e+00 2.1084308237515614e-03
2.5404956033363422e+00 1.0542154118757363e-02
2.5414768986910370e+00 9.8129535469482221e-04
2.5420546230810586e+00 5.7772439002157228e-04
2.5426323474710801e+00 5.7772439002157228e-04
2.5432476880633645e+00 6.1534059228440796e-04
2.5463243910247857e+00 3.0767029614211516e-03
2.5587536327871963e+00 1.2429241762410559e-02
2.5711360048906058e+00 1.2382372103409534e-02
2.5736311954204636e+00 2.4951905298578048e-03
2.5740852796736795e+00 4.5408425321591395e-04
2.5745393639268954e+00 4.5408425321591395e-04
2.5749260820490805e+00 3.8671812218504797e-04
2.5768596726600053e+00 1.9335906109247958e-03
2.5794523055685534e+00 2.5926329085481647e-03
2.5820449384771016e+00 2.5926329085481647e-03
2.5846604343845785e+00 2.6154959074768946e-03
2.5853244253555259e+00 6.6399097094738124e-04
2.5856320651576628e+00 3.0763980213688313e-04
2.5859397049597996e+00 3.0763980213688313e-04
2.5864630821163668e+00 5.2337715656713968e-04
2.5869864592729339e+00 5.2337715656713968e-04
2.5896033450557701e+00 2.6168857828361425e-03
2.5918479259552072e+00 2.2445808994371319e-03
2.5926751759935827e+00 8.2725003837547106e-04
2.5935024260319581e+00 8.2725003837547106e-04
2.5976386762238359e+00 4.1362501918777994e-03
2.5998892761290247e+00 2.2505999051887216e-03
2.6003710713160877e+00 4.8179518706303881e-04
2.6008528665031507e+00 4.8179518706303881e-04
2.6012307818935780e+00 3.7791539042730804e-04
2.6013440787868993e+00 1.1329689332129078e-04
2.6014573756802206e+00 1.1329689332129078e-04
2.6014632679410465e+00 5.8922608259237563e-06
2.6014691602018725e+00 5.8922608259237563e-06
2.6014739994319389e+00 4.8392300664445997e-06
2.6014981955822720e+00 2.4196150333111177e-05
2.6016191763339371e+00 1.2098075166511180e-04
2.6022240800922627e+00 6.0490375832555898e-04
2.6052485988838909e+00 3.0245187916282390e-03
2.6055456840418407e+00 2.9708515794979462e-04
2.6057790057823036e+00 2.3332174046286625e-04
2.6060123275227665e+00 2.3332174046286625e-04
2.6071789362250799e+00 1.1666087023134430e-03
2.6115614750320599e+00 4.3825388069800297e-03
2.6159953924623509e+00 4.4339174302909790e-03
2.6169531789059981e+00 9.5778644364719057e-04
2.6179109653496453e+00 9.5778644364719057e-04
2.6187735703009891e+00 8.6260495134382609e-04
2.6201844403677264e+00 1.4108700667372354e-03
2.6215953104344636e+00 1.4108700667372354e-03
2.6229475794691863e+00 1.3522690347227417e-03
2.6282192494586618e+00 5.2716699894754804e-03
2.6335107807557114e+00 5.2915312970496231e-03
2.6351760588521831e+00 1.6652780964716563e-03
2.6368413369486547e+00 1.6652780964716563e-03
2.6383392149060572e+00 1.4978779574024159e-03
2.6400235265242116e+00 1.6843116181544104e-03
2.6403158838501217e+00 2.9235732591015307e-04
2.6405174644769041e+00 2.0158062678232724e-04
2.6407190451036864e+00 2.0158062678232724e-04
2.6409307206109411e+00 2.1167550725476048e-04
2.6419890981472145e+00 1.0583775362733583e-03
2.6472809858285817e+00 5.2918876813672355e-03
2.6535367044668261e+00 6.2557186382443675e-03
2.6600461825326680e+00 6.5094780658419005e-03
2.6668764370142113e+00 6.8302544815432853e-03
2.6740478606590572e+00 7.1714236448459090e-03
2.6760664916067944e+00 2.0186309477372433e-03
2.6780851225545317e+00 2.0186309477372433e-03
2.6797268751306271e+00 1.6417525760954454e-03
2.6805870563753391e+00 8.6018124471198831e-04
2.6808419294769297e+00 2.5487310159055809e-04
2.6809378016816630e+00 9.5872204733282729e-05
2.6810336738863962e+00 9.5872204733282729e-05
2.6811212710903325e+00 8.7597203936251589e-05
2.6815592571100146e+00 4.3798601968214612e-04
2.6837491872084258e+00 2.1899300984111747e-03
2.6922610831620308e+00 8.5118959536050198e-03
2.7007586564966517e+00 8.4975733346208671e-03
2.7097898650515924e+00 9.0312085549406618e-03
2.7193662319367693e+00 9.5763668851769346e-03
2.7234673789505637e+00 4.1011470137943817e-03
2.7253453996539312e+00 1.8780207033675111e-03
2.7263325761627599e+00 9.8717650882873542e-04
2.7266255230245808e+00 2.9294686182090857e-04
2.7269184698864017e+00 2.9294686182090857e-04
2.7271826754849378e+00 2.6420559853601588e-04
2.7285037034776174e+00 1.3210279926796353e-03
2.7351088434410156e+00 6.6051399633981767e-03
2.7467793924898598e+00 1.1670549048844236e-02
2.7475052074881026e+00 7.2581499824275753e-04
2.7478004602724795e+00 2.9525278437692037e-04
2.7478219341012600e+00 2.1473828780482762e-05
2.7478434079300404e+00 2.1473828780482762e-05
2.7479507770739420e+00 1.0736914390152563e-04
2.7484876227934487e+00 5.3684571950673998e-04
2.7511718513909824e+00 2.6842285975336999e-03
2.7523385478577747e+00 1.1666964667922386e-03
2.7535052443245669e+00 1.1666964667922386e-03
2.7551332855980317e+00 1.6280412734648309e-03
2.7567613268714966e+00 1.6280412734648309e-03
2.7571340424479676e+00 3.7271557647100551e-04
2.7571857242667206e+00 5.1681818753035458e-05
2.7572374060854736e+00 5.1681818753035458e-05
2.7574958151792388e+00 2.5840909376517729e-04
2.7587878606480638e+00 1.2920454688249983e-03
2.7598348712032355e+00 1.0470105551716458e-03
2.7650699239790941e+00 5.2350527758586729e-03
2.7724502953537309e+00 7.3803713746367627e-03
2.7800744018976311e+00 7.6241065439002220e-03
2.7881153198141804e+00 8.0409179165492617e-03
2.7966037656481371e+00 8.4884458339566926e-03
2.8055880615154698e+00 8.9842958673327367e-03
2.8151236028248241e+00 9.5355413093543007e-03
2.8252754163724583e+00 1.0151813547634170e-02
2.8282267232834264e+00 2.9513069109681211e-03
2.8311780301943945e+00 2.9513069109681211e-03
2.8318399033886661e+00 6.6187319427157831e-04
2.8321732074839114e+00 3.3330409524534588e-04
2.8325065115791568e+00 3.3330409524534588e-04
2.8327791193610192e+00 2.7260778186244394e-04
2.8341421582703323e+00 1.3630389093131079e-03
2.8356316274527296e+00 1.4894691823972295e-03
2.8360970509686920e+00 4.6542351596245979e-04
2.8365624744846545e+00 4.6542351596245979e-04
2.8369996666237469e+00 4.3719213909243493e-04
2.8391856273192095e+00 2.1859606954626187e-03
2.8501154307965217e+00 1.0929803477312205e-02
2.8534295542018624e+00 3.3141234053406521e-03
2.8537569613191258e+00 3.2740711726342298e-04
2.8539145749498092e+00 1.5761363068333978e-04
2.8539584249312275e+00 4.3849981418375705e-05
2.8539741675761316e+00 1.5742644904115366e-05
2.8539899102210358e+00 1.5742644904115366e-05
2.8540037808748546e+00 1.3870653818859324e-05
2.8540731341439489e+00 6.9353269094296621e-05
2.8544199004894200e+00 3.4676634547103902e-04
2.8561537322167747e+00 1.7338317273547510e-03
2.8633812243741716e+00 7.2274921573969308e-03
2.8705878194565919e+00 7.2065950824202751e-03
2.8713349461976398e+00 7.4712674104793209e-04
2.8715175937725319e+00 1.8264757489205863e-04
2.8715470194496926e+00 2.9425677160688224e-05
2.8715698040760125e+00 2.2784626319882761e-05
2.8715925887023324e+00 2.2784626319882761e-05
2.8717065118339313e+00 1.1392313159896972e-04
2.8722761274919262e+00 5.6961565799484859e-04
2.8751242057819004e+00 2.8480782899742429e-03
2.8822815883402306e+00 7.1573825583302053e-03
2.8895053557977883e+00 7.2237674575577060e-03
2.8913044547866900e+00 1.7990989889016262e-03
2.8923836537794432e+00 1.0791989927532164e-03
2.8927401197091260e+00 3.5646592968285873e-04
2.8930965856388089e+00 3.5646592968285873e-04
2.8934471227043499e+00 3.5053706554100117e-04
2.8951998080320540e+00 1.7526853277041177e-03
2.8987396092831461e+00 3.5398012510921006e-03
2.9004337978034371e+00 1.6941885202910179e-03
2.9007100671705173e+00 2.7626936708013972e-04
2.9009246807334477e+00 2.1461356293039913e-04
2.9011392942963781e+00 2.1461356293039913e-04
2.9022123621110305e+00 1.0730678146524397e-03
2.9075777011842923e+00 5.3653390732617545e-03
2.9164982204095256e+00 8.9205192252332921e-03
2.9256901516570348e+00 9.1919312475092774e-03
2.9355074810713111e+00 9.8173294142762657e-03
2.9459991986431380e+00 1.0491717571826875e-02
2.9572571393459417e+00 1.1257940702803726e-02
2.9588163262704907e+00 1.5591869245490386e-03
2.9603755131950398e+00 1.5591869245490386e-03
2.9681714478177845e+00 7.7959346227447490e-03
2.9683413555674374e+00 1.6990774965286448e-04
2.9684149385831611e+00 7.3583015723688305e-05
2.9684262026624322e+00 1.1264079271100513e-05
2.9684374667417033e+00 1.1264079271100513e-05
2.9684474965162551e+00 1.0029774551778559e-05
2.9684976453890140e+00 5.0148872758892793e-05
2.9687483897528089e+00 2.5074436379490805e-04
2.9700021115717830e+00 1.2537218189740962e-03
2.9713772084707828e+00 1.3750968989998391e-03
2.9718220499195627e+00 4.4484144877987575e-04
2.9722668913683425e+00 4.4484144877987575e-04
2.9726265693410121e+00 3.5967797266955870e-04
2.9733433072626170e+00 7.1673792160487082e-04
2.9740600451842218e+00 7.1673792160487082e-04
2.9747395251330220e+00 6.7947994880013241e-04
2.9781369248770235e+00 3.3973997440015502e-03
2.9844422423878303e+00 6.3053175108067627e-03
2.9908628296245676e+00 6.4205872367373296e-03
2.9975777677264208e+00 6.7149381018531962e-03
3.0000000000000000e+00 2.4222322735791835e-03
