time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1996-04-05T11:02:20.400Z,34.171,135.114,33,3.7,mb,,,,0.7,us,usp0007ft0,2014-11-07T01:00:15.028Z,"near the south coast of western Honshu, Japan",earthquake,,,,5,reviewed,us,us
1996-03-31T21:31:37.260Z,30.468,131.083,43.2,4.6,mb,,,,1,us,usp0007fk4,2014-11-07T01:00:10.472Z,"Kyushu, Japan",earthquake,,,,31,reviewed,us,us
1996-03-22T22:54:12.710Z,30.443,132.527,19.4,4.7,mb,,,,0.9,us,usp0007f5a,2014-11-07T01:00:08.020Z,"southeast of Shikoku, Japan",earthquake,,,,38,reviewed,us,us
1996-02-28T16:42:09.280Z,31.923,132.738,33,4.3,mb,,,,1.2,us,usp0007e3t,2014-11-07T00:59:59.509Z,"southeast of Shikoku, Japan",earthquake,,,,18,reviewed,us,us
1996-02-26T10:53:17.330Z,29.918,131.416,43.3,4.2,mb,,,,0.8,us,usp0007dz1,2014-11-07T00:59:58.930Z,"southeast of the Ryukyu Islands, Japan",earthquake,,6,,13,reviewed,us,us
1996-02-26T09:47:53.650Z,29.958,131.363,33,4.1,mb,,,,0.6,us,usp0007dyy,2014-11-07T00:59:58.910Z,"southeast of the Ryukyu Islands, Japan",earthquake,,,,1,reviewed,us,us
1996-02-25T09:29:38.370Z,29.983,131.329,33.4,4.5,mb,,,,0.9,us,usp0007dw6,2014-11-07T00:59:58.434Z,"southeast of the Ryukyu Islands, Japan",earthquake,,5.2,,23,reviewed,us,us
1996-02-25T06:56:30.810Z,34.058,129.538,33,4,mb,,,,0.3,us,usp0007dvu,2014-11-07T00:59:58.387Z,"Korea Strait",earthquake,,,,3,reviewed,us,us
1996-02-17T02:49:31.320Z,34.017,132.48,33,3.5,mb,,,,0.2,us,usp0007d1n,2014-11-07T00:59:54.229Z,"western Honshu, Japan",earthquake,,,,1,reviewed,us,us
1996-02-10T12:48:04.800Z,31.202,131.518,33,4,mb,,,,1.2,us,usp0007cpv,2014-11-07T00:59:52.204Z,"Kyushu, Japan",earthquake,,,,6,reviewed,us,us
1996-02-04T15:52:50.330Z,31.7,131.866,42.3,4.5,ms,,,,1.2,us,usp0007cb2,2014-11-07T00:59:50.551Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1996-02-03T21:44:05.310Z,31.234,130.294,200,3.7,mb,,,,0.5,us,usp0007c9j,2014-11-07T00:59:50.320Z,"Kyushu, Japan",earthquake,,,,8,reviewed,us,us
1996-01-25T11:11:34.000Z,33.703,132.321,66.6,3.9,mb,,,,0.7,us,usp0007bpv,2014-11-07T00:59:43.199Z,"Shikoku, Japan",earthquake,,5.1,,7,reviewed,us,us
1996-01-20T03:44:52.670Z,30.112,128.895,33,3.9,mb,,,,1.2,us,usp0007bdb,2014-11-07T00:59:42.093Z,"northwest of the Ryukyu Islands, Japan",earthquake,,,,6,reviewed,us,us
1996-01-13T23:58:39.490Z,33.363,133.801,33,4,mb,,,,0.4,us,usp0007b0x,2014-11-07T00:59:40.037Z,"Shikoku, Japan",earthquake,,,,3,reviewed,us,us
1996-01-13T02:02:25.550Z,31.22,130.07,33,3.8,mb,,,,0.3,us,usp0007ays,2014-11-07T00:59:39.748Z,"Kyushu, Japan",earthquake,,,,5,reviewed,us,us
1995-12-22T10:07:14.110Z,34.529,134.787,48.7,3.9,mb,,,,0.6,us,usp00079dc,2014-11-07T00:59:28.434Z,"near the south coast of western Honshu, Japan",earthquake,,9.2,,4,reviewed,us,us
1995-12-09T13:09:19.620Z,30.655,130.808,33,3.7,mb,,,,1.1,us,usp00078p1,2014-11-07T00:59:24.478Z,"Kyushu, Japan",earthquake,,,,6,reviewed,us,us
1995-11-14T17:08:06.320Z,31.328,133.464,29.9,5.1,mw,,,,1.1,us,usp00076us,2015-02-11T17:16:29.000Z,"southeast of Shikoku, Japan",earthquake,,,,,reviewed,us,hrv
1995-10-13T17:04:05.150Z,34.611,135.112,17.7,4.9,mb,,,,1,us,usp0007536,2014-11-07T00:58:57.260Z,"near the south coast of western Honshu, Japan",earthquake,,,,60,reviewed,us,us
1995-09-03T23:13:30.050Z,30.104,131.185,33,4.8,ms,,,,1.4,us,usp00072vs,2014-11-07T00:58:40.626Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1995-09-01T17:42:52.440Z,33.88,132.424,60.9,4,mb,,,,0.5,us,usp00072s1,2014-11-07T00:58:39.647Z,"Shikoku, Japan",earthquake,,7.3,,4,reviewed,us,us
1995-08-26T02:15:39.040Z,29.998,130.786,10,4.3,mb,,,,0.4,us,usp00072eu,2014-11-07T00:58:35.616Z,"Ryukyu Islands, Japan",earthquake,,,,8,reviewed,us,us
1995-08-12T22:02:13.650Z,32.781,131.534,33,4.6,mb,,,,1.2,us,usp00071s7,2014-11-07T00:58:31.256Z,"Kyushu, Japan",earthquake,,,,46,reviewed,us,us
1995-06-18T01:10:59.190Z,32.023,129.112,33,4.3,mb,,,,1,us,usp0006zam,2014-11-07T00:58:09.702Z,"Kyushu, Japan",earthquake,,,,6,reviewed,us,us
1995-06-17T04:31:08.990Z,32.147,131.648,64.9,4.2,mb,,,,1.4,us,usp0006z8a,2014-11-07T00:58:09.518Z,"Kyushu, Japan",earthquake,,7.4,,16,reviewed,us,us
1995-05-26T22:55:37.750Z,30.222,131.903,33,4.2,mb,,,,1.1,us,usp0006y32,2014-11-07T00:58:00.109Z,"Kyushu, Japan",earthquake,,,,4,reviewed,us,us
1995-05-18T01:41:36.660Z,31.264,131.329,63.8,4.4,mb,,,,1.1,us,usp0006xme,2014-11-07T00:57:57.206Z,"Kyushu, Japan",earthquake,,8.3,,3,reviewed,us,us
1995-05-09T20:39:06.160Z,33.616,132.298,73.6,4.4,mb,,,,0.6,us,usp0006x4z,2014-11-07T00:57:54.296Z,"Shikoku, Japan",earthquake,,7.3,,6,reviewed,us,us
1995-04-29T21:41:04.250Z,31.118,130.361,207,4.4,mb,,,,1,us,usp0006wjy,2014-11-07T00:57:47.350Z,"Kyushu, Japan",earthquake,,9.8,,46,reviewed,us,us
1995-04-29T20:34:50.830Z,30.024,131.073,33,4.6,mb,,,,1,us,usp0006wjw,2014-11-07T00:57:47.341Z,"Kyushu, Japan",earthquake,,,,31,reviewed,us,us
1995-04-29T18:35:47.410Z,30.133,131.05,32.8,5.3,mw,,,,1.2,us,usp0006wjq,2015-02-11T17:16:25.000Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1995-04-10T03:11:13.450Z,30.376,130.846,22.2,5.1,mw,,,,1.1,us,usp0006vet,2015-02-11T17:16:24.000Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1995-04-10T01:16:30.080Z,31.634,131.63,29.6,4.7,ms,,,,1,us,usp0006ven,2014-11-07T00:57:40.992Z,"Kyushu, Japan",earthquake,,,,3,reviewed,us,us
1995-03-27T14:20:05.560Z,31.283,130.546,212.5,4.1,mb,,,,0.8,us,usp0006utu,2014-11-07T00:57:34.001Z,"Kyushu, Japan",earthquake,,10.7,,20,reviewed,us,us
1995-02-24T13:00:01.190Z,31.438,130.943,33,4.3,mb,,,,0.6,us,usp0006tf9,2014-11-07T00:57:22.554Z,"Kyushu, Japan",earthquake,,,,6,reviewed,us,us
1995-02-18T12:37:32.360Z,34.444,134.757,10,4.7,mb,,,,1.2,us,usp0006t55,2014-11-07T00:57:20.761Z,"near the south coast of western Honshu, Japan",earthquake,,,,14,reviewed,us,us
1995-02-14T01:27:51.220Z,30.164,131.046,28.8,4.9,ms,,,,0.9,us,usp0006sx3,2014-11-07T00:57:19.819Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1995-02-13T09:46:11.250Z,30.79,130.733,33,4.3,mb,,,,0.9,us,usp0006suz,2014-11-07T00:57:19.533Z,"Kyushu, Japan",earthquake,,,,12,reviewed,us,us
1995-02-11T06:03:21.940Z,32.702,131.164,33,4.2,mb,,,,0.6,us,usp0006sr7,2014-11-07T00:57:18.833Z,"Kyushu, Japan",earthquake,,,,6,reviewed,us,us
1995-02-02T07:04:21.630Z,34.584,135.074,33,4.2,mb,,,,1,us,usp0006s87,2014-11-07T00:57:15.525Z,"near the south coast of western Honshu, Japan",earthquake,,,,1,reviewed,us,us
1995-01-22T21:02:26.950Z,34.321,135.02,10,4.4,mb,,,,1.1,us,usp0006rre,2014-11-07T00:57:10.473Z,"near the south coast of western Honshu, Japan",earthquake,,,,7,reviewed,us,us
1995-01-22T15:33:05.090Z,34.732,134.723,10,4.1,mb,,,,0.8,us,usp0006rr0,2014-11-07T00:57:10.439Z,"near the south coast of western Honshu, Japan",earthquake,,,,2,reviewed,us,us
1995-01-21T12:12:41.870Z,34.573,134.842,13.2,4,mb,,,,0.6,us,usp0006rpk,2014-11-07T00:57:10.222Z,"near the south coast of western Honshu, Japan",earthquake,,8.8,,5,reviewed,us,us
1995-01-20T02:48:59.640Z,34.521,134.674,10,4.4,mb,,,,1,us,usp0006rmn,2014-11-07T00:57:09.838Z,"near the south coast of western Honshu, Japan",earthquake,,,,12,reviewed,us,us
1995-01-19T21:08:25.890Z,30.783,131.775,33,4.8,mb,,,,1.1,us,usp0006rm8,2014-11-07T00:57:09.793Z,"Kyushu, Japan",earthquake,,,,17,reviewed,us,us
1995-01-18T08:36:35.490Z,34.572,134.581,10,4,mb,,,,1,us,usp0006rhs,2014-11-07T00:57:09.377Z,"near the south coast of western Honshu, Japan",earthquake,,,,4,reviewed,us,us
1995-01-18T00:21:02.410Z,31.16,130.298,153.6,4.8,mb,,,,0.9,us,usp0006rh9,2014-11-07T00:57:09.313Z,"Kyushu, Japan",earthquake,,7,,45,reviewed,us,us
1995-01-17T21:50:17.520Z,34.639,135.072,10,4.7,mb,,,,0.4,us,usp0006rh4,2014-11-07T00:57:09.301Z,"near the south coast of western Honshu, Japan",earthquake,,,,8,reviewed,us,us
1995-01-17T17:35:23.440Z,34.407,134.849,10,4.5,mb,,,,0.8,us,usp0006rgs,2014-11-07T00:57:09.273Z,"near the south coast of western Honshu, Japan",earthquake,,,,11,reviewed,us,us
1995-01-17T13:18:36.410Z,34.52,134.801,10,4.6,mb,,,,1,us,usp0006rg9,2014-11-07T00:57:09.102Z,"near the south coast of western Honshu, Japan",earthquake,,,,14,reviewed,us,us
1995-01-17T00:01:24.490Z,34.484,134.782,10,4.6,mb,,,,1.4,us,usp0006rf8,2014-11-07T00:57:08.998Z,"near the south coast of western Honshu, Japan",earthquake,,,,7,reviewed,us,us
1995-01-16T23:58:17.100Z,34.399,135.127,10,4.7,mb,,,,0.8,us,usp0006rf7,2014-11-07T00:57:08.996Z,"near the south coast of western Honshu, Japan",earthquake,,,,7,reviewed,us,us
1995-01-16T21:28:58.830Z,34.547,134.829,10,5,mb,,,,1,us,usp0006rey,2014-11-07T00:57:08.968Z,"near the south coast of western Honshu, Japan",earthquake,,,,38,reviewed,us,us
1995-01-16T20:46:52.120Z,34.583,135.018,21.9,6.9,mw,,,,1,us,usp0006rew,2015-06-30T16:59:01.979Z,"near the south coast of western Honshu, Japan",earthquake,,,,,reviewed,us,hrv
1994-12-06T06:04:53.200Z,30.343,130.889,116.6,4.5,mb,,,,1.2,us,usp0006pqn,2014-11-07T00:56:55.307Z,"Kyushu, Japan",earthquake,,15.7,,15,reviewed,us,us
1994-11-04T07:17:37.300Z,33.427,132.161,33,4.5,mb,,,,1.1,us,usp0006n3t,2014-11-07T00:56:39.260Z,"Shikoku, Japan",earthquake,,,,3,reviewed,us,us
1994-10-05T03:15:33.640Z,31.326,129.235,19.7,5.1,mb,,,,0.9,us,usp0006kj0,2014-11-07T00:56:27.866Z,"Kyushu, Japan",earthquake,,,,43,reviewed,us,us
1994-09-30T07:26:16.780Z,30.966,130.369,162.7,4.7,mb,,,,1,us,usp0006k7c,2014-11-07T00:56:21.667Z,"Kyushu, Japan",earthquake,,6.7,,54,reviewed,us,us
1994-09-07T03:54:03.950Z,32.034,130.902,32.2,5.1,mb,,,,1,us,usp0006j23,2014-11-07T00:56:14.204Z,"Kyushu, Japan",earthquake,,4.8,,58,reviewed,us,us
1994-09-07T03:48:17.120Z,31.967,130.973,30.2,4.7,mb,,,,1.2,us,usp0006j22,2014-11-07T00:56:14.200Z,"Kyushu, Japan",earthquake,,6.8,,12,reviewed,us,us
1994-08-22T04:05:29.260Z,33.56,134.596,38,4.9,mb,,,,0.8,us,usp0006ha8,2014-11-07T00:56:06.885Z,"Shikoku, Japan",earthquake,,6,,11,reviewed,us,us
1994-08-21T16:51:07.770Z,30.564,131.656,33,4,mb,,,,0.6,us,usp0006h9v,2014-11-07T00:56:06.841Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
1994-08-05T12:59:46.060Z,30.308,130.997,48.8,5.2,mb,,,,1,us,usp0006gjr,2014-11-07T00:56:00.538Z,"Kyushu, Japan",earthquake,,7.4,,41,reviewed,us,us
1994-08-05T04:51:50.370Z,31.943,132.139,33,4.2,mb,,,,0.9,us,usp0006gj8,2014-11-07T00:56:00.367Z,"southeast of Shikoku, Japan",earthquake,,,,5,reviewed,us,us
1994-07-08T11:24:26.440Z,31.362,130.802,212.6,3.8,mb,,,,0.2,us,usp0006fbz,2014-11-07T00:55:50.589Z,"Kyushu, Japan",earthquake,,18.6,,4,reviewed,us,us
1994-06-18T15:48:01.320Z,32.131,131.84,39.3,4.4,mb,,,,1,us,usp0006eh0,2014-11-07T00:55:43.257Z,"Kyushu, Japan",earthquake,,,,8,reviewed,us,us
1994-06-17T02:13:36.980Z,34.024,134.631,10,4.4,mb,,,,0.9,us,usp0006eeb,2014-11-07T00:55:42.839Z,"near the south coast of western Honshu, Japan",earthquake,,,,1,reviewed,us,us
1994-06-12T16:37:36.000Z,31.489,131.966,33,4.3,mb,,,,1.3,us,usp0006e5u,2014-11-07T00:55:41.645Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
1994-06-12T10:31:12.400Z,31.619,131.702,34.9,4.8,ms,,,,1.3,us,usp0006e58,2014-11-07T00:55:41.580Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1994-05-04T20:54:42.910Z,32.663,132.453,33,4.1,mb,,,,0.8,us,usp0006c2x,2014-11-07T00:55:26.498Z,"Shikoku, Japan",earthquake,,,,2,reviewed,us,us
1994-04-30T03:28:38.730Z,31.42,131.292,26.1,5.9,mw,,,,1,us,usp0006bty,2015-05-13T18:53:34.000Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1994-04-05T09:13:51.340Z,31.656,132.229,21,3.8,mb,,,,1.1,us,usp0006ap1,2014-11-07T00:55:15.889Z,"southeast of Shikoku, Japan",earthquake,,6.5,,1,reviewed,us,us
1994-02-27T09:04:27.900Z,30.832,131.427,40.2,5.2,mw,,,,1.2,us,usp000691n,2015-02-11T17:16:15.000Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1994-02-27T03:47:02.360Z,30.68,131.652,33.5,3.9,mb,,,,1.3,us,usp000691b,2014-11-07T00:55:01.810Z,"Kyushu, Japan",earthquake,,20.6,,5,reviewed,us,us
1994-02-27T03:33:43.460Z,30.858,131.452,41.1,4.9,mb,,,,0.9,us,usp000691a,2014-11-07T00:55:01.797Z,"Kyushu, Japan",earthquake,,,,49,reviewed,us,us
1994-02-27T02:56:27.650Z,30.947,131.38,46.7,4.8,mb,,,,1.1,us,usp0006919,2014-11-07T00:55:01.789Z,"Kyushu, Japan",earthquake,,,,34,reviewed,us,us
1994-02-27T02:55:07.070Z,30.849,131.604,33.2,4.5,ms,,,,1.1,us,usp0006918,2014-11-07T00:55:01.756Z,"Kyushu, Japan",earthquake,,11.6,,1,reviewed,us,us
1994-02-12T17:06:58.110Z,32.056,130.577,31.1,5.4,mw,,,,1.1,us,usp00068ef,2015-02-11T17:16:15.000Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1994-01-12T01:00:24.680Z,30.511,131.637,44.7,5,mb,,,,1.1,us,usp00066bk,2014-11-07T00:54:46.430Z,"Kyushu, Japan",earthquake,,,,42,reviewed,us,us
1993-12-27T22:00:41.310Z,31.026,131.57,47.4,4.4,mb,,,,1,us,usp00065qn,2014-11-07T00:54:38.521Z,"Kyushu, Japan",earthquake,,10.2,,14,reviewed,us,us
1993-10-30T12:17:45.450Z,30.686,132.568,33,4.2,mb,,,,0.8,us,usp00062xg,2014-11-07T00:54:16.236Z,"southeast of Shikoku, Japan",earthquake,,,,5,reviewed,us,us
1993-10-07T08:55:37.980Z,31.032,131.527,39.3,4.6,mb,,,,1.3,us,usp00061m0,2014-11-07T00:54:10.930Z,"Kyushu, Japan",earthquake,,11.4,,17,reviewed,us,us
1993-09-27T04:43:55.600Z,30.678,132.121,37.9,5.6,mw,,,,1,us,usp000613s,2015-05-13T18:53:33.000Z,"southeast of Shikoku, Japan",earthquake,,,,,reviewed,us,hrv
1993-09-22T17:03:31.020Z,31.09,130.421,168.1,4.5,mb,,,,0.9,us,usp00060vp,2014-11-07T00:54:02.134Z,"Kyushu, Japan",earthquake,,7.1,,7,reviewed,us,us
1993-08-30T15:08:41.470Z,33.433,132.394,47.4,4.9,mb,,,,1.2,us,usp0005zg2,2014-11-07T00:53:49.971Z,"Shikoku, Japan",earthquake,,,,44,reviewed,us,us
1993-08-14T01:29:17.620Z,33.365,132.408,41.3,5,mb,,,,1,us,usp0005yh3,2014-11-07T00:53:43.780Z,"Shikoku, Japan",earthquake,,,,69,reviewed,us,us
1993-08-02T03:23:26.500Z,30.815,131.507,45,4.5,mb,,,,0.7,us,usp0005xtt,2014-11-07T00:53:37.915Z,"Kyushu, Japan",earthquake,,10.7,,9,reviewed,us,us
1993-08-02T03:13:21.600Z,30.828,131.418,33.2,5.6,mw,,,,1.2,us,usp0005xts,2015-05-13T18:53:33.000Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1993-08-02T03:08:54.360Z,30.77,131.54,33,4.2,mb,,,,0.7,us,usp0005xtr,2014-11-07T00:53:37.786Z,"Kyushu, Japan",earthquake,,,,1,reviewed,us,us
1993-07-30T17:07:21.150Z,31.582,131.759,90.8,4.2,mb,,,,0.9,us,usp0005xpn,2014-11-07T00:53:34.768Z,"Kyushu, Japan",earthquake,,14.9,,11,reviewed,us,us
1993-07-07T13:09:13.670Z,32.216,131.592,69.7,4.5,mb,,,,1.1,us,usp0005vrq,2014-11-07T00:53:26.023Z,"Kyushu, Japan",earthquake,,8.7,,12,reviewed,us,us
1993-06-09T23:24:04.760Z,30.202,131.098,49.8,4.7,mb,,,,1,us,usp0005u9t,2014-11-07T00:53:12.379Z,"Kyushu, Japan",earthquake,,8.8,,19,reviewed,us,us
1993-06-08T23:23:11.360Z,31.167,130.305,178.2,5.1,mb,,,,1,us,usp0005u7z,2014-11-07T00:53:12.031Z,"Kyushu, Japan",earthquake,,4.1,,45,reviewed,us,us
1993-06-04T17:30:41.100Z,33.693,132.196,72.8,4.1,mb,,,,1,us,usp0005u0p,2014-11-07T00:53:10.735Z,"Shikoku, Japan",earthquake,,10,,1,reviewed,us,us
1993-05-18T18:49:56.440Z,31.211,131.532,52.2,4.2,mb,,,,1.1,us,usp0005t1z,2014-11-07T00:53:02.433Z,"Kyushu, Japan",earthquake,,8.8,,7,reviewed,us,us
1993-05-17T10:21:45.560Z,32.075,132.135,39.4,3.5,mb,,,,0.4,us,usp0005sy4,2014-11-07T00:53:01.265Z,"Shikoku, Japan",earthquake,,12.1,,2,reviewed,us,us
1993-03-17T17:21:00.960Z,30.109,132.338,33,4.2,mb,,,,1.2,us,usp0005ppj,2014-11-07T00:52:36.170Z,"southeast of Shikoku, Japan",earthquake,,,,4,reviewed,us,us
1993-03-14T00:46:52.270Z,33.444,135.031,37.2,4.6,mb,,,,1.3,us,usp0005pfp,2014-11-07T00:52:35.336Z,"near the south coast of western Honshu, Japan",earthquake,,7.3,,15,reviewed,us,us
1993-03-11T10:44:03.490Z,32.363,130.927,59.3,3.7,mb,,,,0.9,us,usp0005pas,2014-11-07T00:52:34.615Z,"Kyushu, Japan",earthquake,,9.9,,2,reviewed,us,us
1993-02-14T10:21:31.620Z,30.471,128.38,33,4,mb,,,,1.1,us,usp0005n2n,2014-11-07T00:52:24.212Z,"northwest of the Ryukyu Islands, Japan",earthquake,,,,2,reviewed,us,us
1993-02-07T18:50:05.690Z,30.359,130.616,82.1,4.7,mb,,,,1,us,usp0005ms4,2014-11-07T00:52:22.731Z,"Kyushu, Japan",earthquake,,,,29,reviewed,us,us
1993-02-05T18:32:04.620Z,31.922,131.243,10,3.9,mb,,,,1.2,us,usp0005mp6,2014-11-07T00:52:21.782Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
1993-02-03T14:09:59.580Z,31.694,131.908,33,4,mb,,,,1.3,us,usp0005mjn,2014-11-07T00:52:20.743Z,"Kyushu, Japan",earthquake,,,,2,reviewed,us,us
1993-01-30T13:09:00.310Z,30.273,131.734,93.1,4.1,mb,,,,0.3,us,usp0005mep,2014-11-07T00:52:17.638Z,"Kyushu, Japan",earthquake,,17.2,,1,reviewed,us,us
1993-01-16T02:29:39.360Z,30.151,131.132,34.2,4.9,mb,,,,1.1,us,usp0005ku9,2014-11-07T00:52:14.290Z,"Kyushu, Japan",earthquake,,,,35,reviewed,us,us
1992-12-12T04:49:47.950Z,31.779,132.099,33,3.9,mb,,,,1.2,us,usp0005j56,2014-11-07T00:52:01.983Z,"southeast of Shikoku, Japan",earthquake,,,,2,reviewed,us,us
1992-12-11T23:08:18.820Z,31.738,131.952,51.4,4,mb,,,,0.8,us,usp0005j4v,2014-11-07T00:52:01.952Z,"Kyushu, Japan",earthquake,,12.7,,2,reviewed,us,us
1992-12-11T20:38:47.880Z,31.733,131.969,43.4,4.1,mb,,,,0.6,us,usp0005j4j,2014-11-07T00:52:01.928Z,"Kyushu, Japan",earthquake,,11.9,,2,reviewed,us,us
1992-11-29T06:21:30.360Z,31.102,129.29,10,4.5,mb,,,,1.3,us,usp0005hkh,2014-11-07T00:51:55.420Z,"Kyushu, Japan",earthquake,,,,8,reviewed,us,us
1992-11-19T00:53:10.550Z,31.148,131.423,33.8,5.1,mb,,,,1,us,usp0005h1n,2014-11-07T00:51:53.129Z,"Kyushu, Japan",earthquake,,,,56,reviewed,us,us
1992-11-19T00:49:27.000Z,31.146,131.445,36.4,5.4,mw,,,,1.2,us,usp0005h1m,2015-02-11T17:16:07.000Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1992-11-09T08:39:29.460Z,32.128,131.712,52.2,3.9,mb,,,,0.4,us,usp0005gkb,2014-11-07T00:51:50.777Z,"Kyushu, Japan",earthquake,,9.4,,2,reviewed,us,us
1992-11-08T21:51:31.770Z,30.459,129.242,271.7,4.2,mb,,,,0.9,us,usp0005gjg,2014-11-07T00:51:50.688Z,"Kyushu, Japan",earthquake,,9.1,,27,reviewed,us,us
1992-10-24T12:54:21.990Z,31.516,130.083,94.8,4.6,mb,,,,1.2,us,usp0005fua,2014-11-07T00:51:42.990Z,"Kyushu, Japan",earthquake,,18.1,,8,reviewed,us,us
1992-09-23T13:38:35.200Z,31.129,130.229,160.7,5.8,mwb,,,,0.9,us,usp0005ecm,2015-05-13T18:53:32.000Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,us
1992-08-16T02:29:10.960Z,31.918,131.209,74.1,4.5,mb,,,,1.4,us,usp0005chk,2014-11-07T00:51:16.334Z,"Kyushu, Japan",earthquake,,7.8,,14,reviewed,us,us
1992-08-01T09:00:38.670Z,31.431,130.644,130,4.6,mb,,,,1,us,usp0005bu0,2014-11-07T00:51:11.114Z,"Kyushu, Japan",earthquake,,,,16,reviewed,us,us
1992-06-09T13:17:53.140Z,31.141,131.356,59,4.8,mb,,,,1.1,us,usp00058vs,2014-11-07T00:50:48.833Z,"Kyushu, Japan",earthquake,,7.5,,39,reviewed,us,us
1992-05-28T21:08:45.360Z,31.864,131.824,57.6,4.3,mb,,,,1.1,us,usp00058ag,2014-11-07T00:50:42.431Z,"Kyushu, Japan",earthquake,,10.3,,7,reviewed,us,us
1992-05-21T16:22:50.840Z,30.99,131.503,47.6,4.1,mb,,,,0.7,us,usp00057u3,2014-11-07T00:50:40.313Z,"Kyushu, Japan",earthquake,,16.7,,4,reviewed,us,us
1992-05-03T16:09:35.670Z,31.265,130.292,170,4.6,mb,,,,0.9,us,usp00056va,2014-11-07T00:50:34.442Z,"Kyushu, Japan",earthquake,,,,36,reviewed,us,us
1992-01-30T01:51:29.460Z,31.6,129.919,14.5,4.8,mb,,,,1.4,us,usp00052dq,2014-11-07T00:49:57.604Z,"Kyushu, Japan",earthquake,,4.6,,32,reviewed,us,us
1992-01-26T08:09:48.720Z,29.803,129.451,148.9,5.4,mw,,,,1,us,usp000528y,2015-02-11T17:16:01.000Z,"Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,hrv
1992-01-20T02:43:02.090Z,30.819,132.934,33,4,mb,,,,1.5,us,usp00051zr,2014-11-07T00:49:55.622Z,"southeast of Shikoku, Japan",earthquake,,,,6,reviewed,us,us
1991-11-02T22:19:35.700Z,30.229,132.546,33,4.1,mb,,,,0.8,us,usp0004yr5,2014-11-07T00:49:31.663Z,"southeast of Shikoku, Japan",earthquake,,,,5,reviewed,us,us
1991-10-28T01:09:10.860Z,33.827,131.222,17,5.2,mw,,,,1.1,us,usp0004ygj,2015-03-20T16:51:14.642Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1991-10-27T06:38:07.630Z,31.79,130.884,135.6,4.6,mb,,,,0.9,us,usp0004yff,2014-11-07T00:49:27.907Z,"Kyushu, Japan",earthquake,,14.1,,13,reviewed,us,us
1991-09-17T03:06:23.150Z,31.749,131.672,57.8,4.3,mb,,,,1,us,usp0004wqk,2014-11-07T00:49:15.544Z,"Kyushu, Japan",earthquake,,7.8,,4,reviewed,us,us
1991-08-26T12:51:16.030Z,30.439,132.116,33,4,mb,,,,1.3,us,usp0004vwc,2014-11-07T00:49:07.840Z,"southeast of Shikoku, Japan",earthquake,,,,1,reviewed,us,us
1991-08-23T04:50:24.230Z,31.016,130.469,179.4,4.6,mb,,,,0.8,us,usp0004vr0,2014-11-07T00:49:07.234Z,"Kyushu, Japan",earthquake,,7.6,,10,reviewed,us,us
1991-08-06T23:27:40.800Z,29.817,131.585,33,4.2,mb,,,,1.4,us,usp0004v2g,2014-11-07T00:49:03.805Z,"southeast of the Ryukyu Islands, Japan",earthquake,,,,6,reviewed,us,us
1991-07-30T14:32:23.650Z,30.035,131.276,44.3,4.5,mb,,,,1.2,us,usp0004ut8,2014-11-07T00:48:59.437Z,"Kyushu, Japan",earthquake,,11.6,,14,reviewed,us,us
1991-07-30T05:16:05.040Z,30.049,131.186,30.8,5.2,mw,,,,1,us,usp0004usu,2015-02-11T17:15:58.000Z,"Kyushu, Japan",earthquake,,,,,reviewed,us,hrv
1991-06-27T00:11:04.480Z,32.474,130.34,33,4.5,mb,,,,1.3,us,usp0004tf9,2014-11-07T00:48:47.444Z,"Kyushu, Japan",earthquake,,,,8,reviewed,us,us
1991-05-06T09:31:42.850Z,29.853,131.51,31.6,5.2,mb,,,,0.9,us,usp0004rar,2014-11-07T00:48:33.175Z,"southeast of the Ryukyu Islands, Japan",earthquake,,,,41,reviewed,us,us
1991-04-26T05:11:44.220Z,33.905,132.429,55.9,4.1,mb,,,,0.4,us,usp0004qud,2014-11-07T00:48:27.359Z,"Shikoku, Japan",earthquake,,19,,1,reviewed,us,us
1991-04-20T08:51:04.400Z,33.226,135.021,424.4,4.1,mb,,,,0.7,us,usp0004qjk,2014-11-07T00:48:24.738Z,"near the south coast of western Honshu, Japan",earthquake,,11.2,,3,reviewed,us,us
