170.274 14.1283 33 4.2
96.157 -239.197 33 5.2
116.74 162.908 44.8 4.1
-41.2416 -276.411 10 4
394.218 102.242 100 4.2
164.029 -24.1732 33 4
53.8123 -242.234 33 3.4
53.1354 -246.794 33 5.1
38.3118 -239.316 33 6.4
-0.45096 -250.719 66.4 4.6
40.2828 -309.804 33 4.3
24.0796 59.214 10 4.1
105.97 96.6492 100 4.2
0.0556 -195.388 139.1 4.4
89.1956 -156.044 63.5 4.1
-134.573 -335.327 204.1 4.7
-68.4401 -290.087 123.7 4.7
55.9646 -164.774 41.6 6
-69.4722 -293.31 33 3.6
42.7146 -73.2016 111.4 4.5
191.872 44.3209 40.5 4.1
168.776 -281.733 33 4.8
203.126 -253.433 33 4.9
6.67027 -40.0375 161.5 3.5
88.1937 -79.5088 33 4.4
170.651 -22.4004 10 4.4
3.71298 -265.734 107.4 4.2
150.171 -32.2767 26.9 4.5
78.2292 -81.7454 33 4.7
144.473 -288.321 33 4.1
126.938 -126.325 10 4.5
118.673 -293.781 29.2 4.6
3.34646 -4.04845 30.3 4.6
52.2504 -141.557 79.4 4.4
-236.097 -323.254 319.9 4.1
337.329 -15.2394 33 3.6
44.8278 -289.649 46.6 4.6
-225.772 -324.87 262.2 3.5
122.549 -210.236 33 3.6
153.845 89.8863 62.7 4.1
89.1472 -103.009 47 4.6
-56.2556 -75.4855 33 3.8
71.5736 94.6412 81 5.5
117.04 -301.7 33 3.5
42.1133 -237.47 47.2 4.4
104.33 -89.4211 51.8 4.1
-46.6716 -105.427 33 4.1
152.296 -312.407 27.3 4.4
96.8098 -110.143 33 4
132.85 40.2533 33 4.4
284.394 -166.221 33 3.7
-18.0719 -99.7447 33 3.6
-12.1667 -320.835 61.1 4.7
397.64 159.638 10 3.9
399.548 163.431 33 4
-268.963 -152.956 49.1 4.4
149.902 -235.558 33 3.8
76.0524 -271.937 33 4.8
-49.9021 -266.639 75.7 3.6
8.53841 -310.449 41.1 4.5
35.6369 7.85615 33 4.4
-30.5118 -178.848 156.5 4.6
267.285 -168.49 29.5 4.2
49.5775 -173.999 33 4.4
44.9683 -286.875 31.9 4.4
19.1891 -300.745 55.2 4.6
34.7647 -287.284 33 4.7
74.5796 -200.646 33 4.2
77.6518 180.588 10 5.9
199.429 -150.599 33 4.7
25.5892 -308.51 33 4.3
-33.0667 -103.492 10 4.1
127.339 -66.5962 33 4.3
